NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-07-10 20:09:41

BUY SIGNALS (704):
  HDFCBANK.NS     | Price:  817.55 | Entry:   801.2 | Target:  891.30 | Risk: LOW       
  NORTHARC.NS     | Price:  307.85 | Entry:  301.69 | Target:  367.01 | Risk: LOW       
  JAMNAAUTO.NS    | Price:  136.12 | Entry:   133.4 | Target:  156.55 | Risk: LOW       
  DCAL.NS         | Price:  192.83 | Entry:  188.97 | Target:  230.68 | Risk: LOW       
  MOSCHIP.NS      | Price:  238.62 | Entry:  233.85 | Target:  286.14 | Risk: LOW       
  JTEKTINDIA.NS   | Price:  144.93 | Entry:  142.03 | Target:  178.04 | Risk: LOW       
  KIRLOSIND.NS    | Price: 4151.00 | Entry: 4067.98 | Target: 5291.71 | Risk: LOW       
  SINDHUTRAD.NS   | Price:   25.50 | Entry:   24.99 | Target:   30.73 | Risk: LOW       
  UFLEX.NS        | Price:  434.20 | Entry:  425.52 | Target:  484.31 | Risk: LOW       
  VAIBHAVGBL.NS   | Price:  255.78 | Entry:  250.66 | Target:  301.22 | Risk: LOW       
  RPGLIFE.NS      | Price: 2656.80 | Entry: 2603.66 | Target: 3131.31 | Risk: LOW       
  RAYMOND.NS      | Price:  620.55 | Entry:  608.14 | Target:  728.68 | Risk: LOW       
  ORCHPHARMA.NS   | Price: 1050.95 | Entry: 1029.93 | Target: 1311.90 | Risk: LOW       
  MPSLTD.NS       | Price: 2022.80 | Entry: 1982.34 | Target: 2360.41 | Risk: LOW       
  MCLOUD.NS       | Price:   29.62 | Entry:   29.03 | Target:   38.48 | Risk: LOW       
  GOODLUCK.NS     | Price: 1549.80 | Entry:  1518.8 | Target: 1838.69 | Risk: LOW       
  EBGNG.NS        | Price:  633.10 | Entry:  620.44 | Target:  824.37 | Risk: LOW       
  QUESS.NS        | Price:  294.55 | Entry:  288.66 | Target:  358.25 | Risk: LOW       
  GREENPLY.NS     | Price:  311.05 | Entry:  304.83 | Target:  362.30 | Risk: LOW       
  NEOGEN.NS       | Price: 2026.70 | Entry: 1986.17 | Target: 2388.09 | Risk: LOW       
  MBAPL.NS        | Price:  129.85 | Entry:  127.25 | Target:  164.85 | Risk: LOW       
  ARSSBL.NS       | Price:  572.75 | Entry:  561.29 | Target:  657.08 | Risk: LOW       
  NPST.NS         | Price: 1603.20 | Entry: 1571.14 | Target: 2061.31 | Risk: LOW       
  HARSHA.NS       | Price:  420.70 | Entry:  412.29 | Target:  486.49 | Risk: LOW       
  KSL.NS          | Price:  933.50 | Entry:  914.83 | Target: 1094.73 | Risk: LOW       
  SHAREINDIA.NS   | Price:  179.03 | Entry:  175.45 | Target:  216.14 | Risk: LOW       
  POCL.NS         | Price: 1416.60 | Entry: 1388.27 | Target: 1677.56 | Risk: LOW       
  GUFICBIO.NS     | Price:  386.95 | Entry:  379.21 | Target:  484.72 | Risk: LOW       
  UNICHEMLAB.NS   | Price:  650.60 | Entry:  637.59 | Target:  809.67 | Risk: LOW       
  MSTCLTD.NS      | Price:  676.30 | Entry:  662.77 | Target:  849.46 | Risk: LOW       
  JUBLCPL.NS      | Price: 2086.00 | Entry: 2044.28 | Target: 2543.68 | Risk: LOW       
  CYIENTDLM.NS    | Price:  538.30 | Entry:  527.53 | Target:  658.59 | Risk: LOW       
  RPEL.NS         | Price: 1289.00 | Entry: 1263.22 | Target: 1506.54 | Risk: LOW       
  ARTEMISMED.NS   | Price:  277.00 | Entry:  271.46 | Target:  324.23 | Risk: LOW       
  DPABHUSHAN.NS   | Price: 1151.05 | Entry: 1128.03 | Target: 1361.84 | Risk: LOW       
  SSWL.NS         | Price:  240.05 | Entry:  235.25 | Target:  279.70 | Risk: LOW       
  BHAGCHEM.NS     | Price:  301.25 | Entry:  295.23 | Target:  357.40 | Risk: LOW       
  BAJAJCON.NS     | Price:  643.55 | Entry:  630.68 | Target:  753.50 | Risk: LOW       
  NAVNETEDUL.NS   | Price:  148.72 | Entry:  145.75 | Target:  164.09 | Risk: LOW       
  SAMBHV.NS       | Price:  119.19 | Entry:  116.81 | Target:  141.56 | Risk: LOW       
  SENORES.NS      | Price: 1419.70 | Entry: 1391.31 | Target: 1692.27 | Risk: LOW       
  HLEGLAS.NS      | Price:  418.60 | Entry:  410.23 | Target:  510.06 | Risk: LOW       
  HIKAL.NS        | Price:  233.59 | Entry:  228.92 | Target:  284.20 | Risk: LOW       
  MAHLOG.NS       | Price:  386.45 | Entry:  378.72 | Target:  455.50 | Risk: LOW       
  ARKADE.NS       | Price:  131.94 | Entry:   129.3 | Target:  155.70 | Risk: LOW       
  PSPPROJECT.NS   | Price: 1069.70 | Entry: 1048.31 | Target: 1299.56 | Risk: LOW       
  PARKHOTELS.NS   | Price:  126.32 | Entry:  123.79 | Target:  145.21 | Risk: LOW       
  GLOBUSSPR.NS    | Price:  921.55 | Entry:  903.12 | Target: 1062.48 | Risk: LOW       
  PAISALO.NS      | Price:   72.40 | Entry:   70.95 | Target:   87.29 | Risk: LOW       
  DDEVPLSTIK.NS   | Price:  277.10 | Entry:  271.56 | Target:  329.33 | Risk: LOW       
  PENIND.NS       | Price:  170.04 | Entry:  166.64 | Target:  197.26 | Risk: LOW       
  WSTCSTPAPR.NS   | Price:  547.45 | Entry:   536.5 | Target:  643.52 | Risk: LOW       
  GANECOS.NS      | Price: 1136.45 | Entry: 1113.72 | Target: 1349.97 | Risk: LOW       
  POLYPLEX.NS     | Price: 1029.45 | Entry: 1008.86 | Target: 1249.16 | Risk: LOW       
  EUROPRATIK.NS   | Price:  310.65 | Entry:  304.44 | Target:  377.28 | Risk: LOW       
  EFCIL.NS        | Price:  192.85 | Entry:  188.99 | Target:  228.47 | Risk: LOW       
  SANGHVIMOV.NS   | Price:  464.20 | Entry:  454.92 | Target:  557.45 | Risk: LOW       
  ARVSMART.NS     | Price:  609.10 | Entry:  596.92 | Target:  667.19 | Risk: LOW       
  DALMIASUG.NS    | Price:  360.55 | Entry:  353.34 | Target:  426.94 | Risk: LOW       
  GIPCL.NS        | Price:  162.96 | Entry:   159.7 | Target:  188.93 | Risk: LOW       
  TATVA.NS        | Price: 1239.20 | Entry: 1214.42 | Target: 1464.59 | Risk: LOW       
  IOLCP.NS        | Price:  168.15 | Entry:  164.79 | Target:  214.92 | Risk: LOW       
  RAMCOIND.NS     | Price:  369.00 | Entry:  361.62 | Target:  456.21 | Risk: LOW       
  EPACKPEB.NS     | Price:  262.95 | Entry:  257.69 | Target:  336.72 | Risk: LOW       
  JTLIND.NS       | Price:   80.26 | Entry:   78.65 | Target:   98.36 | Risk: LOW       
  SAKSOFT.NS      | Price:  169.03 | Entry:  165.65 | Target:  243.48 | Risk: LOW       
  MOREPENLAB.NS   | Price:   60.96 | Entry:   59.74 | Target:   75.97 | Risk: LOW       
  VENUSPIPES.NS   | Price: 1803.30 | Entry: 1767.23 | Target: 2172.87 | Risk: LOW       
  SOTL.NS         | Price:  581.80 | Entry:  570.16 | Target:  749.17 | Risk: LOW       
  RELTD.NS        | Price:  179.01 | Entry:  175.43 | Target:  230.88 | Risk: LOW       
  DIGITIDE.NS     | Price:  105.01 | Entry:  102.91 | Target:  137.19 | Risk: LOW       
  SERVOTECH.NS    | Price:   99.61 | Entry:   97.62 | Target:  119.87 | Risk: LOW       
  JAYKAY.NS       | Price:  180.42 | Entry:  176.81 | Target:  217.84 | Risk: LOW       
  INDOCO.NS       | Price:  255.09 | Entry:  249.99 | Target:  309.07 | Risk: LOW       
  WINDMACHIN.NS   | Price:  316.40 | Entry:  310.07 | Target:  380.42 | Risk: LOW       
  SOLARWORLD.NS   | Price:  207.44 | Entry:  203.29 | Target:  249.31 | Risk: LOW       
  TAJGVK.NS       | Price:  361.95 | Entry:  354.71 | Target:  419.66 | Risk: LOW       
  VIKRAN.NS       | Price:   73.47 | Entry:    72.0 | Target:   89.17 | Risk: LOW       
  TCIEXP.NS       | Price:  553.55 | Entry:  542.48 | Target:  707.55 | Risk: LOW       
  KCP.NS          | Price:  172.81 | Entry:  169.35 | Target:  200.16 | Risk: LOW       
  BEPL.NS         | Price:  101.25 | Entry:   99.22 | Target:  117.98 | Risk: LOW       
  KMEW.NS         | Price: 2268.60 | Entry: 2223.23 | Target: 2940.46 | Risk: LOW       
  XPROINDIA.NS    | Price: 1435.20 | Entry:  1406.5 | Target: 1757.45 | Risk: LOW       
  ADFFOODS.NS     | Price:  317.55 | Entry:   311.2 | Target:  393.21 | Risk: LOW       
  DIAMONDYD.NS    | Price: 1198.30 | Entry: 1174.33 | Target: 1388.87 | Risk: LOW       
  ROSSTECH.NS     | Price: 1010.75 | Entry:  990.53 | Target: 1266.98 | Risk: LOW       
  FILATEX.NS      | Price:   61.06 | Entry:   59.84 | Target:   73.47 | Risk: LOW       
  SMSPHARMA.NS    | Price:  407.05 | Entry:  398.91 | Target:  487.69 | Risk: LOW       
  MONARCH.NS      | Price:  351.20 | Entry:  344.18 | Target:  407.77 | Risk: LOW       
  TASTYBITE.NS    | Price: 8830.50 | Entry: 8653.89 | Target: 10385.32 | Risk: LOW       
  MBEL.NS         | Price:  310.25 | Entry:  304.05 | Target:  368.00 | Risk: LOW       
  NDRAUTO.NS      | Price:  852.80 | Entry:  835.74 | Target: 1007.91 | Risk: LOW       
  NILKAMAL.NS     | Price: 1290.30 | Entry: 1264.49 | Target: 1457.00 | Risk: LOW       
  MAYURUNIQ.NS    | Price:  833.30 | Entry:  816.63 | Target: 1003.30 | Risk: LOW       
  RML.NS          | Price: 1277.30 | Entry: 1251.75 | Target: 1581.76 | Risk: LOW       
  YATRA.NS        | Price:  112.67 | Entry:  110.42 | Target:  132.52 | Risk: LOW       
  STEELCAS.NS     | Price:  305.75 | Entry:  299.63 | Target:  389.41 | Risk: LOW       
  KICL.NS         | Price: 5505.00 | Entry:  5394.9 | Target: 6367.86 | Risk: LOW       
  SPECTRUM.NS     | Price: 1907.00 | Entry: 1868.86 | Target: 2532.57 | Risk: LOW       
  SIMPLEXINF.NS   | Price:  267.75 | Entry:  262.39 | Target:  321.80 | Risk: LOW       
  SGFIN.NS        | Price:  656.30 | Entry:  643.17 | Target:  800.46 | Risk: LOW       
  CANTABIL.NS     | Price:  252.71 | Entry:  247.66 | Target:  308.11 | Risk: LOW       
  SANGAMIND.NS    | Price:  559.80 | Entry:   548.6 | Target:  658.75 | Risk: LOW       
  RANEHOLDIN.NS   | Price: 1775.10 | Entry:  1739.6 | Target: 2117.74 | Risk: LOW       
  STOVEKRAFT.NS   | Price:  797.40 | Entry:  781.45 | Target:  950.26 | Risk: LOW       
  IDEAFORGE.NS    | Price:  857.90 | Entry:  840.74 | Target: 1060.58 | Risk: LOW       
  TIL.NS          | Price:  218.85 | Entry:  214.47 | Target:  275.15 | Risk: LOW       
  YASHO.NS        | Price: 3005.00 | Entry:  2944.9 | Target: 3774.89 | Risk: LOW       
  WEL.NS          | Price:  102.20 | Entry:  100.16 | Target:  120.56 | Risk: LOW       
  INDIANHUME.NS   | Price:  348.75 | Entry:  341.77 | Target:  428.57 | Risk: LOW       
  THEJO.NS        | Price: 1868.10 | Entry: 1830.74 | Target: 2212.64 | Risk: LOW       
  MANGLMCEM.NS    | Price:  944.60 | Entry:  925.71 | Target: 1108.80 | Risk: LOW       
  SHRINGARMS.NS   | Price:  229.17 | Entry:  224.59 | Target:  264.64 | Risk: LOW       
  GMBREW.NS       | Price:  965.55 | Entry:  946.24 | Target: 1112.48 | Risk: LOW       
  VERANDA.NS      | Price:  246.58 | Entry:  241.65 | Target:  299.71 | Risk: LOW       
  UNIPARTS.NS     | Price:  680.45 | Entry:  666.84 | Target:  785.79 | Risk: LOW       
  RAJRATAN.NS     | Price:  465.75 | Entry:  456.44 | Target:  558.88 | Risk: LOW       
  EXICOM.NS       | Price:  160.40 | Entry:  157.19 | Target:  210.86 | Risk: LOW       
  INDNIPPON.NS    | Price: 1107.90 | Entry: 1085.74 | Target: 1332.03 | Risk: LOW       
  VINCOFE.NS      | Price:  163.15 | Entry:  159.89 | Target:  198.31 | Risk: LOW       
  NELCO.NS        | Price:  896.15 | Entry:  878.23 | Target: 1096.38 | Risk: LOW       
  DIVGIITTS.NS    | Price:  979.70 | Entry:  960.11 | Target: 1237.36 | Risk: LOW       
  KERNEX.NS       | Price: 2124.00 | Entry: 2081.52 | Target: 2728.79 | Risk: LOW       
  RAMCOSYS.NS     | Price:  837.35 | Entry:   820.6 | Target: 1160.03 | Risk: LOW       
  SPAL.NS         | Price: 1178.60 | Entry: 1155.03 | Target: 1601.08 | Risk: LOW       
  SPANDANA.NS     | Price:  303.45 | Entry:  297.38 | Target:  369.93 | Risk: LOW       
  PANAMAPET.NS    | Price:  427.00 | Entry:  418.46 | Target:  558.14 | Risk: LOW       
  INDOTECH.NS     | Price: 3147.00 | Entry: 3084.06 | Target: 3877.57 | Risk: LOW       
  VIDHIING.NS     | Price:  292.80 | Entry:  286.94 | Target:  347.78 | Risk: LOW       
  WENDT.NS        | Price: 7706.50 | Entry: 7552.37 | Target: 9123.11 | Risk: LOW       
  MOTISONS.NS     | Price:   14.28 | Entry:   13.99 | Target:   17.74 | Risk: LOW       
  DEEDEV.NS       | Price:  677.50 | Entry:  663.95 | Target:  873.59 | Risk: LOW       
  ADOR.NS         | Price: 1325.20 | Entry:  1298.7 | Target: 1540.99 | Risk: LOW       
  BETA.NS         | Price: 2190.30 | Entry: 2146.49 | Target: 2870.69 | Risk: LOW       
  FUSION.NS       | Price:  229.32 | Entry:  224.73 | Target:  287.86 | Risk: LOW       
  IFGLEXPOR.NS    | Price:  233.88 | Entry:   229.2 | Target:  301.43 | Risk: LOW       
  BLSE.NS         | Price:  261.35 | Entry:  256.12 | Target:  314.58 | Risk: LOW       
  JGCHEM.NS       | Price:  445.25 | Entry:  436.34 | Target:  513.68 | Risk: LOW       
  HUHTAMAKI.NS    | Price:  207.75 | Entry:  203.59 | Target:  244.78 | Risk: LOW       
  JINDRILL.NS     | Price:  620.75 | Entry:  608.34 | Target:  716.59 | Risk: LOW       
  DLINKINDIA.NS   | Price:  518.55 | Entry:  508.18 | Target:  562.88 | Risk: LOW       
  BLISSGVS.NS     | Price:  524.15 | Entry:  513.67 | Target:  660.43 | Risk: LOW       
  ARMANFIN.NS     | Price: 1725.00 | Entry:  1690.5 | Target: 1976.96 | Risk: LOW       
  SATIN.NS        | Price:  255.12 | Entry:  250.02 | Target:  308.79 | Risk: LOW       
  STANLEY.NS      | Price:  154.74 | Entry:  151.65 | Target:  186.03 | Risk: LOW       
  MUFIN.NS        | Price:  129.98 | Entry:  127.38 | Target:  149.00 | Risk: LOW       
  JNKINDIA.NS     | Price:  509.45 | Entry:  499.26 | Target:  655.09 | Risk: LOW       
  TARSONS.NS      | Price:  288.70 | Entry:  282.93 | Target:  368.92 | Risk: LOW       
  MMFL.NS         | Price:  510.10 | Entry:   499.9 | Target:  610.03 | Risk: LOW       
  UDS.NS          | Price:  197.05 | Entry:  193.11 | Target:  233.42 | Risk: LOW       
  TINNARUBR.NS    | Price:  958.50 | Entry:  939.33 | Target: 1179.11 | Risk: LOW       
  PUNJABCHEM.NS   | Price: 1090.10 | Entry:  1068.3 | Target: 1332.24 | Risk: LOW       
  AIMTRON.NS      | Price: 1350.45 | Entry: 1323.44 | Target: 1640.93 | Risk: LOW       
  MASTERTR.NS     | Price:   94.80 | Entry:    92.9 | Target:  112.83 | Risk: LOW       
  IKIO.NS         | Price:  206.88 | Entry:  202.74 | Target:  268.48 | Risk: LOW       
  OMAXE.NS        | Price:   86.90 | Entry:   85.16 | Target:  114.59 | Risk: LOW       
  IVALUE.NS       | Price:  289.20 | Entry:  283.42 | Target:  360.23 | Risk: LOW       
  JAGSNPHARM.NS   | Price:  231.89 | Entry:  227.25 | Target:  299.57 | Risk: LOW       
  ESAFSFB.NS      | Price:   34.56 | Entry:   33.87 | Target:   42.69 | Risk: LOW       
  CENTRUM.NS      | Price:   24.36 | Entry:   23.87 | Target:   32.32 | Risk: LOW       
  SURYODAY.NS     | Price:  177.13 | Entry:  173.59 | Target:  208.93 | Risk: LOW       
  RISHABH.NS      | Price:  652.60 | Entry:  639.55 | Target:  814.44 | Risk: LOW       
  PAUSHAKLTD.NS   | Price:  548.65 | Entry:  537.68 | Target:  692.86 | Risk: LOW       
  GANDHAR.NS      | Price:  193.35 | Entry:  189.48 | Target:  228.20 | Risk: LOW       
  BAJAJHCARE.NS   | Price:  350.10 | Entry:   343.1 | Target:  429.73 | Risk: LOW       
  DCMSRIND.NS     | Price:   41.19 | Entry:   40.37 | Target:   51.68 | Risk: LOW       
  CLSEL.NS        | Price:  288.70 | Entry:  282.93 | Target:  330.13 | Risk: LOW       
  MANAKCOAT.NS    | Price:  117.43 | Entry:  115.08 | Target:  142.44 | Risk: LOW       
  SPORTKING.NS    | Price:  183.37 | Entry:   179.7 | Target:  226.12 | Risk: LOW       
  JARO.NS         | Price:  524.95 | Entry:  514.45 | Target:  639.63 | Risk: LOW       
  SHANKARA.NS     | Price:  130.69 | Entry:  128.08 | Target:  148.12 | Risk: LOW       
  GNA.NS          | Price:  469.90 | Entry:   460.5 | Target:  563.53 | Risk: LOW       
  SUMEETINDS.NS   | Price:   31.68 | Entry:   31.05 | Target:   37.50 | Risk: LOW       
  IMPAL.NS        | Price: 1155.50 | Entry: 1132.39 | Target: 1387.25 | Risk: LOW       
  TAC.NS          | Price:  421.45 | Entry:  413.02 | Target:  508.79 | Risk: LOW       
  RGL.NS          | Price:  120.53 | Entry:  118.12 | Target:  140.08 | Risk: LOW       
  SIGNPOST.NS     | Price:  320.10 | Entry:   313.7 | Target:  417.06 | Risk: LOW       
  HITECHGEAR.NS   | Price:  653.55 | Entry:  640.48 | Target:  801.50 | Risk: LOW       
  ATULAUTO.NS     | Price:  491.25 | Entry:  481.43 | Target:  577.84 | Risk: LOW       
  DIFFNKG.NS      | Price:  400.20 | Entry:   392.2 | Target:  497.15 | Risk: LOW       
  CAPITALSFB.NS   | Price:  290.40 | Entry:  284.59 | Target:  338.11 | Risk: LOW       
  AURUM.NS        | Price:  220.70 | Entry:  216.29 | Target:  266.05 | Risk: LOW       
  BUTTERFLY.NS    | Price:  721.25 | Entry:  706.82 | Target:  873.93 | Risk: LOW       
  TEXINFRA.NS     | Price:  114.15 | Entry:  111.87 | Target:  136.90 | Risk: LOW       
  BOROSCI.NS      | Price:  158.31 | Entry:  155.14 | Target:  197.51 | Risk: LOW       
  GPTHEALTH.NS    | Price:  158.32 | Entry:  155.15 | Target:  184.02 | Risk: LOW       
  SHREEPUSHK.NS   | Price:  431.95 | Entry:  423.31 | Target:  509.50 | Risk: LOW       
  TBZ.NS          | Price:  231.55 | Entry:  226.92 | Target:  291.49 | Risk: LOW       
  JINDALPHOT.NS   | Price: 1143.20 | Entry: 1120.34 | Target: 1346.77 | Risk: LOW       
  AMNPLST.NS      | Price:  204.61 | Entry:  200.52 | Target:  246.55 | Risk: LOW       
  KRISHNADEF.NS   | Price: 1314.30 | Entry: 1288.01 | Target: 1644.35 | Risk: LOW       
  EIMCOELECO.NS   | Price: 1783.80 | Entry: 1748.12 | Target: 2387.76 | Risk: LOW       
  OAL.NS          | Price:  347.75 | Entry:   340.8 | Target:  430.25 | Risk: LOW       
  GRPLTD.NS       | Price: 1941.90 | Entry: 1903.06 | Target: 2278.36 | Risk: LOW       
  GEMAROMA.NS     | Price:  210.66 | Entry:  206.45 | Target:  265.03 | Risk: LOW       
  MATRIMONY.NS    | Price:  417.50 | Entry:  409.15 | Target:  503.82 | Risk: LOW       
  AYMSYNTEX.NS    | Price:  231.23 | Entry:  226.61 | Target:  303.07 | Risk: LOW       
  OMINFRAL.NS     | Price:   90.69 | Entry:   88.88 | Target:  109.54 | Risk: LOW       
  5PAISA.NS       | Price:  378.10 | Entry:  370.54 | Target:  454.33 | Risk: LOW       
  PENINLAND.NS    | Price:   17.47 | Entry:   17.12 | Target:   21.33 | Risk: LOW       
  THEMISMED.NS    | Price:  116.05 | Entry:  113.73 | Target:  158.29 | Risk: LOW       
  ARIHANTCAP.NS   | Price:   74.62 | Entry:   73.13 | Target:   89.50 | Risk: LOW       
  DHANBANK.NS     | Price:   33.89 | Entry:   33.21 | Target:   41.85 | Risk: LOW       
  SCODATUBES.NS   | Price:  147.70 | Entry:  144.75 | Target:  173.83 | Risk: LOW       
  INDOFARM.NS     | Price:  159.18 | Entry:   156.0 | Target:  204.43 | Risk: LOW       
  SBC.NS          | Price:   42.11 | Entry:   41.27 | Target:   46.18 | Risk: LOW       
  RADHIKAJWE.NS   | Price:   63.64 | Entry:   62.37 | Target:   75.99 | Risk: LOW       
  NDTV.NS         | Price:   82.70 | Entry:   81.05 | Target:   94.93 | Risk: LOW       
  FAIRCHEMOR.NS   | Price:  721.30 | Entry:  706.87 | Target:  900.53 | Risk: LOW       
  BHARATSE.NS     | Price:  245.09 | Entry:  240.19 | Target:  316.40 | Risk: LOW       
  GALAPREC.NS     | Price: 1182.60 | Entry: 1158.95 | Target: 1539.89 | Risk: LOW       
  DENTA.NS        | Price:  329.55 | Entry:  322.96 | Target:  431.50 | Risk: LOW       
  CNL.NS          | Price:  842.15 | Entry:  825.31 | Target: 1002.10 | Risk: LOW       
  FABTECH.NS      | Price:  160.25 | Entry:  157.04 | Target:  189.78 | Risk: LOW       
  MVGJL.NS        | Price:  158.03 | Entry:  154.87 | Target:  187.33 | Risk: LOW       
  KODYTECH.NS     | Price: 1125.20 | Entry:  1102.7 | Target: 1417.29 | Risk: LOW       
  SILVERTUC.NS    | Price:  187.47 | Entry:  183.72 | Target:  229.87 | Risk: LOW       
  JAYBARMARU.NS   | Price:  187.13 | Entry:  183.39 | Target:  231.28 | Risk: LOW       
  TNPETRO.NS      | Price:   95.72 | Entry:   93.81 | Target:  115.95 | Risk: LOW       
  BIRLAMONEY.NS   | Price:  143.07 | Entry:  140.21 | Target:  165.41 | Risk: LOW       
  SKMEGGPROD.NS   | Price:  316.15 | Entry:  309.83 | Target:  418.52 | Risk: LOW       
  ZUARIIND.NS     | Price:  265.70 | Entry:  260.39 | Target:  304.74 | Risk: LOW       
  EVERESTIND.NS   | Price:  481.35 | Entry:  471.72 | Target:  628.80 | Risk: LOW       
  UFBL.NS         | Price:  727.00 | Entry:  712.46 | Target:  909.91 | Risk: LOW       
  TVSELECT.NS     | Price:  517.50 | Entry:  507.15 | Target:  643.64 | Risk: LOW       
  MACPOWER.NS     | Price: 1372.30 | Entry: 1344.85 | Target: 1747.98 | Risk: LOW       
  KABRAEXTRU.NS   | Price:  295.65 | Entry:  289.74 | Target:  368.91 | Risk: LOW       
  ARROWGREEN.NS   | Price:  688.50 | Entry:  674.73 | Target:  823.57 | Risk: LOW       
  KOTHARIPET.NS   | Price:  132.35 | Entry:   129.7 | Target:  157.96 | Risk: LOW       
  SUYOG.NS        | Price:  877.70 | Entry:  860.15 | Target: 1059.91 | Risk: LOW       
  MUNJALAU.NS     | Price:  100.67 | Entry:   98.66 | Target:  128.59 | Risk: LOW       
  AVADHSUGAR.NS   | Price:  519.10 | Entry:  508.72 | Target:  612.01 | Risk: LOW       
  NGLFINE.NS      | Price: 3211.30 | Entry: 3147.07 | Target: 4015.44 | Risk: LOW       
  DHUNINV.NS      | Price:  960.30 | Entry:  941.09 | Target: 1163.48 | Risk: LOW       
