NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-08-10 03:42:17

BUY SIGNALS (1033):
  RELIANCE.NS     | Price: 1334.80 | Entry:  1308.1 | Target: 1449.23 | Risk: LOW       
  WESTLIFE.NS     | Price:  594.85 | Entry:  582.95 | Target:  765.64 | Risk: LOW       
  RKFORGE.NS      | Price:  726.55 | Entry:  712.02 | Target:  858.91 | Risk: LOW       
  RELINFRA.NS     | Price:   76.56 | Entry:   75.03 | Target:   85.30 | Risk: LOW       
  HEG.NS          | Price:  674.00 | Entry:  660.52 | Target:  809.72 | Risk: LOW       
  ALKYLAMINE.NS   | Price: 1893.90 | Entry: 1856.02 | Target: 2215.72 | Risk: LOW       
  SHAILY.NS       | Price: 3162.30 | Entry: 3099.05 | Target: 3758.23 | Risk: LOW       
  TIMETECHNO.NS   | Price:  204.88 | Entry:  200.78 | Target:  245.48 | Risk: LOW       
  BANCOINDIA.NS   | Price:  686.95 | Entry:  673.21 | Target:  782.77 | Risk: LOW       
  ASKAUTOLTD.NS   | Price:  634.95 | Entry:  622.25 | Target:  797.14 | Risk: LOW       
  ABFRL.NS        | Price:   63.33 | Entry:   62.06 | Target:   72.74 | Risk: LOW       
  SUDARSCHEM.NS   | Price: 1139.60 | Entry: 1116.81 | Target: 1351.76 | Risk: LOW       
  RHIM.NS         | Price:  412.80 | Entry:  404.54 | Target:  477.41 | Risk: LOW       
  AEQUS.NS        | Price:  248.31 | Entry:  243.34 | Target:  299.27 | Risk: LOW       
  ASTRAMICRO.NS   | Price: 1840.00 | Entry:  1803.2 | Target: 2234.18 | Risk: LOW       
  TDPOWERSYS.NS   | Price: 1260.90 | Entry: 1235.68 | Target: 1558.04 | Risk: LOW       
  SAPPHIRE.NS     | Price:  224.22 | Entry:  219.74 | Target:  279.95 | Risk: LOW       
  HAPPYFORGE.NS   | Price: 1906.20 | Entry: 1868.08 | Target: 2240.02 | Risk: LOW       
  HONASA.NS       | Price:  477.60 | Entry:  468.05 | Target:  551.90 | Risk: LOW       
  KRBL.NS         | Price:  378.65 | Entry:  371.08 | Target:  430.97 | Risk: LOW       
  VARROC.NS       | Price:  811.20 | Entry:  794.98 | Target:  967.49 | Risk: LOW       
  SANSERA.NS      | Price: 3863.80 | Entry: 3786.52 | Target: 4498.12 | Risk: LOW       
  BLUESTONE.NS    | Price:  814.50 | Entry:  798.21 | Target: 1186.09 | Risk: LOW       
  LLOYDSENT.NS    | Price:   83.50 | Entry:   81.83 | Target:   98.80 | Risk: LOW       
  TI.NS           | Price:  490.75 | Entry:  480.94 | Target:  574.43 | Risk: LOW       
  DBREALTY.NS     | Price:  117.32 | Entry:  114.97 | Target:  136.63 | Risk: LOW       
  MARKSANS.NS     | Price:  273.85 | Entry:  268.37 | Target:  325.31 | Risk: LOW       
  SOUTHBANK.NS    | Price:   47.17 | Entry:   46.23 | Target:   52.65 | Risk: LOW       
  LOTUSDEV.NS     | Price:  185.83 | Entry:  182.11 | Target:  227.54 | Risk: LOW       
  SAREGAMA.NS     | Price:  519.20 | Entry:  508.82 | Target:  653.56 | Risk: LOW       
  JSLL.NS         | Price:  598.10 | Entry:  586.14 | Target:  702.83 | Risk: LOW       
  PCJEWELLER.NS   | Price:    9.77 | Entry:    9.57 | Target:   11.45 | Risk: LOW       
  LUMAXTECH.NS    | Price: 1722.40 | Entry: 1687.95 | Target: 2001.38 | Risk: LOW       
  CORONA.NS       | Price: 2058.80 | Entry: 2017.62 | Target: 2464.01 | Risk: LOW       
  MANORAMA.NS     | Price: 1636.20 | Entry: 1603.48 | Target: 1864.59 | Risk: LOW       
  ARVIND.NS       | Price:  560.55 | Entry:  549.34 | Target:  644.51 | Risk: LOW       
  HAPPSTMNDS.NS   | Price:  407.70 | Entry:  399.55 | Target:  485.68 | Risk: LOW       
  BECTORFOOD.NS   | Price:  224.40 | Entry:  219.91 | Target:  272.73 | Risk: LOW       
  WEWORK.NS       | Price:  755.40 | Entry:  740.29 | Target:  909.81 | Risk: LOW       
  VOLTAMP.NS      | Price: 9965.00 | Entry:  9765.7 | Target: 11252.52 | Risk: LOW       
  GALAXYSURF.NS   | Price: 2066.70 | Entry: 2025.37 | Target: 2342.76 | Risk: LOW       
  MAHLIFE.NS      | Price:  386.55 | Entry:  378.82 | Target:  450.91 | Risk: LOW       
  DIACABS.NS      | Price:  364.05 | Entry:  356.77 | Target:  478.08 | Risk: LOW       
  GRWRHITECH.NS   | Price: 6973.00 | Entry: 6833.54 | Target: 8445.32 | Risk: LOW       
  GARFIBRES.NS    | Price:  811.85 | Entry:  795.61 | Target:  978.15 | Risk: LOW       
  SHILPAMED.NS    | Price:  759.75 | Entry:  744.55 | Target:  928.64 | Risk: LOW       
  DBL.NS          | Price:  448.95 | Entry:  439.97 | Target:  552.41 | Risk: LOW       
  SUDEEPPHRM.NS   | Price:  957.55 | Entry:   938.4 | Target: 1194.14 | Risk: LOW       
  AARTIPHARM.NS   | Price:  685.85 | Entry:  672.13 | Target:  789.71 | Risk: LOW       
  GNFC.NS         | Price:  535.50 | Entry:  524.79 | Target:  603.36 | Risk: LOW       
  ETHOSLTD.NS     | Price: 2782.10 | Entry: 2726.46 | Target: 3439.67 | Risk: LOW       
  LLOYDSENGG.NS   | Price:   96.88 | Entry:   94.94 | Target:  118.34 | Risk: LOW       
  REDTAPE.NS      | Price:  139.97 | Entry:  137.17 | Target:  160.08 | Risk: LOW       
  TMB.NS          | Price:  875.95 | Entry:  858.43 | Target: 1036.15 | Risk: LOW       
  MASTEK.NS       | Price: 1832.00 | Entry: 1795.36 | Target: 2161.57 | Risk: LOW       
  BALUFORGE.NS    | Price:  469.05 | Entry:  459.67 | Target:  536.96 | Risk: LOW       
  RATEGAIN.NS     | Price:  949.15 | Entry:  930.17 | Target: 1174.69 | Risk: LOW       
  MIDHANI.NS      | Price:  435.15 | Entry:  426.45 | Target:  489.26 | Risk: LOW       
  KTKBANK.NS      | Price:  310.00 | Entry:   303.8 | Target:  362.96 | Risk: LOW       
  YATHARTH.NS     | Price:  870.50 | Entry:  853.09 | Target:  972.05 | Risk: LOW       
  MHRIL.NS        | Price:  229.66 | Entry:  225.07 | Target:  267.96 | Risk: LOW       
  THYROCARE.NS    | Price:  603.25 | Entry:  591.18 | Target:  717.07 | Risk: LOW       
  ELLEN.NS        | Price:  292.35 | Entry:   286.5 | Target:  360.03 | Risk: LOW       
  PGIL.NS         | Price: 2464.10 | Entry: 2414.82 | Target: 2981.35 | Risk: LOW       
  CUPID.NS        | Price:  262.13 | Entry:  256.89 | Target:  315.12 | Risk: LOW       
  IFBIND.NS       | Price: 1404.40 | Entry: 1376.31 | Target: 1651.08 | Risk: LOW       
  BAJAJELEC.NS    | Price:  371.15 | Entry:  363.73 | Target:  444.27 | Risk: LOW       
  PARKHOSPS.NS    | Price:  292.25 | Entry:   286.4 | Target:  346.25 | Risk: LOW       
  PRICOLLTD.NS    | Price:  737.90 | Entry:  723.14 | Target:  872.83 | Risk: LOW       
  AVALON.NS       | Price: 1965.30 | Entry: 1925.99 | Target: 2426.19 | Risk: LOW       
  HNDFDS.NS       | Price:  576.20 | Entry:  564.68 | Target:  666.90 | Risk: LOW       
  UTLSOLAR.NS     | Price:  389.95 | Entry:  382.15 | Target:  467.11 | Risk: LOW       
  GREENLAM.NS     | Price:  273.70 | Entry:  268.23 | Target:  325.83 | Risk: LOW       
  SUPRAJIT.NS     | Price:  521.80 | Entry:  511.36 | Target:  604.59 | Risk: LOW       
  JAYNECOIND.NS   | Price:   92.37 | Entry:   90.52 | Target:  110.81 | Risk: LOW       
  VMART.NS        | Price:  799.35 | Entry:  783.36 | Target:  962.39 | Risk: LOW       
  SUBROS.NS       | Price:  828.70 | Entry:  812.13 | Target:  930.86 | Risk: LOW       
  GOKEX.NS        | Price:  805.50 | Entry:  789.39 | Target:  939.68 | Risk: LOW       
  MTARTECH.NS     | Price: 7085.50 | Entry: 6943.79 | Target: 8785.32 | Risk: LOW       
  GULFOILLUB.NS   | Price: 1189.50 | Entry: 1165.71 | Target: 1400.54 | Risk: LOW       
  ASHAPURMIN.NS   | Price:  738.35 | Entry:  723.58 | Target:  862.78 | Risk: LOW       
  SHARDAMOTR.NS   | Price:  941.30 | Entry:  922.47 | Target: 1095.64 | Risk: LOW       
  MANINFRA.NS     | Price:  113.85 | Entry:  111.57 | Target:  133.77 | Risk: LOW       
  VIPIND.NS       | Price:  315.00 | Entry:   308.7 | Target:  358.59 | Risk: LOW       
  TIIL.NS         | Price: 2693.50 | Entry: 2639.63 | Target: 3134.50 | Risk: LOW       
  SMARTWORKS.NS   | Price:  486.80 | Entry:  477.06 | Target:  590.25 | Risk: LOW       
  IMFA.NS         | Price: 1472.20 | Entry: 1442.76 | Target: 1765.66 | Risk: LOW       
  SUPRIYA.NS      | Price:  923.45 | Entry:  904.98 | Target: 1097.11 | Risk: LOW       
  PARAS.NS        | Price: 1277.10 | Entry: 1251.56 | Target: 1531.53 | Risk: LOW       
  EMUDHRA.NS      | Price:  538.85 | Entry:  528.07 | Target:  642.53 | Risk: LOW       
  STLTECH.NS      | Price:  638.90 | Entry:  626.12 | Target:  814.33 | Risk: LOW       
  SENCO.NS        | Price:  388.80 | Entry:  381.02 | Target:  486.76 | Risk: LOW       
  STYL.NS         | Price:  407.75 | Entry:  399.59 | Target:  524.36 | Risk: LOW       
  ICIL.NS         | Price:  426.60 | Entry:  418.07 | Target:  505.30 | Risk: LOW       
  SHOPERSTOP.NS   | Price:  420.05 | Entry:  411.65 | Target:  506.89 | Risk: LOW       
  INDIGOPNTS.NS   | Price: 1120.50 | Entry: 1098.09 | Target: 1281.79 | Risk: LOW       
  FIEMIND.NS      | Price: 2580.30 | Entry: 2528.69 | Target: 2929.54 | Risk: LOW       
  BANSALWIRE.NS   | Price:  332.20 | Entry:  325.56 | Target:  413.11 | Risk: LOW       
  AGI.NS          | Price:  709.80 | Entry:   695.6 | Target:  818.75 | Risk: LOW       
  CAPILLARY.NS    | Price:  560.55 | Entry:  549.34 | Target:  732.87 | Risk: LOW       
  KNRCON.NS       | Price:  139.99 | Entry:  137.19 | Target:  160.58 | Risk: LOW       
  UNIMECH.NS      | Price: 1446.70 | Entry: 1417.77 | Target: 1777.02 | Risk: LOW       
  GMMPFAUDLR.NS   | Price:  987.30 | Entry:  967.55 | Target: 1178.22 | Risk: LOW       
  DYNAMATECH.NS   | Price: 11401.00 | Entry: 11172.98 | Target: 13273.14 | Risk: LOW       
  E2E.NS          | Price:  575.45 | Entry:  563.94 | Target:  741.79 | Risk: LOW       
  GOKULAGRO.NS    | Price:  228.80 | Entry:  224.22 | Target:  274.44 | Risk: LOW       
  KINGFA.NS       | Price: 5549.50 | Entry: 5438.51 | Target: 6479.14 | Risk: LOW       
  DATAMATICS.NS   | Price:  865.15 | Entry:  847.85 | Target:  997.49 | Risk: LOW       
  EMIL.NS         | Price:  165.83 | Entry:  162.51 | Target:  206.29 | Risk: LOW       
  PTC.NS          | Price:  180.30 | Entry:  176.69 | Target:  205.84 | Risk: LOW       
  GAEL.NS         | Price:  169.22 | Entry:  165.84 | Target:  210.94 | Risk: LOW       
  PDSL.NS         | Price:  361.85 | Entry:  354.61 | Target:  422.93 | Risk: LOW       
  SMLMAH.NS       | Price: 5554.00 | Entry: 5442.92 | Target: 7408.32 | Risk: LOW       
  VRLLOG.NS       | Price:  281.35 | Entry:  275.72 | Target:  337.75 | Risk: LOW       
  ENTERO.NS       | Price: 1242.70 | Entry: 1217.85 | Target: 1478.38 | Risk: LOW       
  SUNFLAG.NS      | Price:  389.40 | Entry:  381.61 | Target:  460.04 | Risk: LOW       
  JSFB.NS         | Price:  549.40 | Entry:  538.41 | Target:  683.76 | Risk: LOW       
  JKIL.NS         | Price:  498.90 | Entry:  488.92 | Target:  557.42 | Risk: LOW       
  CARERATING.NS   | Price: 1749.20 | Entry: 1714.22 | Target: 2012.66 | Risk: LOW       
  SKYGOLD.NS      | Price:  719.40 | Entry:  705.01 | Target:  864.13 | Risk: LOW       
  NIITMTS.NS      | Price:  242.79 | Entry:  237.93 | Target:  292.74 | Risk: LOW       
  DBCORP.NS       | Price:  210.41 | Entry:   206.2 | Target:  235.59 | Risk: LOW       
  NEPHROPLUS.NS   | Price:  694.15 | Entry:  680.27 | Target:  822.33 | Risk: LOW       
  DCBBANK.NS      | Price:  192.62 | Entry:  188.77 | Target:  223.92 | Risk: LOW       
  SJS.NS          | Price: 2446.10 | Entry: 2397.18 | Target: 2975.71 | Risk: LOW       
  BOSCH-HCIL.NS   | Price: 1682.40 | Entry: 1648.75 | Target: 1945.58 | Risk: LOW       
  INDIQUBE.NS     | Price:  182.60 | Entry:  178.95 | Target:  224.32 | Risk: LOW       
  SHREEJISPG.NS   | Price:  672.80 | Entry:  659.34 | Target:  763.55 | Risk: LOW       
  SHILCTECH.NS    | Price: 4620.10 | Entry:  4527.7 | Target: 5460.27 | Risk: LOW       
  SAMHI.NS        | Price:  174.65 | Entry:  171.16 | Target:  209.99 | Risk: LOW       
  SGMART.NS       | Price:  716.35 | Entry:  702.02 | Target:  850.15 | Risk: LOW       
  HERITGFOOD.NS   | Price:  361.80 | Entry:  354.56 | Target:  413.51 | Risk: LOW       
  ORIENTCEM.NS    | Price:  136.73 | Entry:   134.0 | Target:  154.98 | Risk: LOW       
  AARTIDRUGS.NS   | Price:  416.20 | Entry:  407.88 | Target:  475.86 | Risk: LOW       
  ORIENTELEC.NS   | Price:  189.18 | Entry:   185.4 | Target:  230.71 | Risk: LOW       
  GOPAL.NS        | Price:  277.90 | Entry:  272.34 | Target:  315.81 | Risk: LOW       
  RBA.NS          | Price:   94.92 | Entry:   93.02 | Target:  115.52 | Risk: LOW       
  LUMAXIND.NS     | Price: 5791.50 | Entry: 5675.67 | Target: 6691.40 | Risk: LOW       
  RAYMONDREL.NS   | Price:  690.00 | Entry:   676.2 | Target:  809.00 | Risk: LOW       
  JAMNAAUTO.NS    | Price:  144.70 | Entry:  141.81 | Target:  166.49 | Risk: LOW       
  DCAL.NS         | Price:  193.04 | Entry:  189.18 | Target:  226.70 | Risk: LOW       
  GOLDIAM.NS      | Price:  372.90 | Entry:  365.44 | Target:  458.81 | Risk: LOW       
  JTEKTINDIA.NS   | Price:  139.80 | Entry:   137.0 | Target:  158.56 | Risk: LOW       
  63MOONS.NS      | Price:  857.75 | Entry:   840.6 | Target: 1077.00 | Risk: LOW       
  BOROLTD.NS      | Price:  244.21 | Entry:  239.33 | Target:  284.88 | Risk: LOW       
  UEL.NS          | Price:  257.79 | Entry:  252.63 | Target:  324.15 | Risk: LOW       
  RAYMOND.NS      | Price:  614.95 | Entry:  602.65 | Target:  721.20 | Risk: LOW       
  ORCHPHARMA.NS   | Price: 1001.85 | Entry:  981.81 | Target: 1184.31 | Risk: LOW       
  MPSLTD.NS       | Price: 2931.20 | Entry: 2872.58 | Target: 3755.88 | Risk: LOW       
  MCLOUD.NS       | Price:   29.68 | Entry:   29.09 | Target:   34.99 | Risk: LOW       
  TRUALT.NS       | Price:  477.05 | Entry:  467.51 | Target:  581.84 | Risk: LOW       
  VADILALIND.NS   | Price: 7207.50 | Entry: 7063.35 | Target: 8307.32 | Risk: LOW       
  QUESS.NS        | Price:  311.05 | Entry:  304.83 | Target:  384.30 | Risk: LOW       
  WONDERLA.NS     | Price:  493.15 | Entry:  483.29 | Target:  569.59 | Risk: LOW       
  PRECWIRE.NS     | Price:  413.80 | Entry:  405.52 | Target:  499.08 | Risk: LOW       
  KOLTEPATIL.NS   | Price:  445.10 | Entry:   436.2 | Target:  537.48 | Risk: LOW       
  JINDWORLD.NS    | Price:   38.93 | Entry:   38.15 | Target:   53.91 | Risk: LOW       
  MBAPL.NS        | Price:  158.09 | Entry:  154.93 | Target:  196.41 | Risk: LOW       
  MEDIASSIST.NS   | Price:  364.95 | Entry:  357.65 | Target:  419.45 | Risk: LOW       
  CENTUM.NS       | Price: 3851.80 | Entry: 3774.76 | Target: 4579.00 | Risk: LOW       
  HARSHA.NS       | Price:  426.40 | Entry:  417.87 | Target:  486.63 | Risk: LOW       
  NSIL.NS         | Price: 5655.00 | Entry:  5541.9 | Target: 6309.64 | Risk: LOW       
  ROLEXRINGS.NS   | Price:  156.68 | Entry:  153.55 | Target:  189.93 | Risk: LOW       
  GUFICBIO.NS     | Price:  421.40 | Entry:  412.97 | Target:  491.08 | Risk: LOW       
  CYIENTDLM.NS    | Price:  685.55 | Entry:  671.84 | Target:  869.18 | Risk: LOW       
  ARTEMISMED.NS   | Price:  316.30 | Entry:  309.97 | Target:  372.07 | Risk: LOW       
  FOSECOIND.NS    | Price: 5500.50 | Entry: 5390.49 | Target: 6337.64 | Risk: LOW       
  DPABHUSHAN.NS   | Price: 1443.40 | Entry: 1414.53 | Target: 1903.33 | Risk: LOW       
  SSWL.NS         | Price:  308.50 | Entry:  302.33 | Target:  371.59 | Risk: LOW       
  BHAGCHEM.NS     | Price:  285.60 | Entry:  279.89 | Target:  351.33 | Risk: LOW       
  SAMBHV.NS       | Price:  116.89 | Entry:  114.55 | Target:  141.74 | Risk: LOW       
  SWANDEF.NS      | Price: 2694.90 | Entry:  2641.0 | Target: 3246.83 | Risk: LOW       
  HLEGLAS.NS      | Price:  467.05 | Entry:  457.71 | Target:  568.42 | Risk: LOW       
  HIKAL.NS        | Price:  227.14 | Entry:   222.6 | Target:  279.89 | Risk: LOW       
  KIRIINDUS.NS    | Price:  427.90 | Entry:  419.34 | Target:  494.45 | Risk: LOW       
  KKCL.NS         | Price:  513.50 | Entry:  503.23 | Target:  608.39 | Risk: LOW       
  MAHLOG.NS       | Price:  402.70 | Entry:  394.65 | Target:  492.20 | Risk: LOW       
  STYLAMIND.NS    | Price: 3536.50 | Entry: 3465.77 | Target: 4616.29 | Risk: LOW       
  KRISHANA.NS     | Price:  178.67 | Entry:   175.1 | Target:  223.37 | Risk: LOW       
  PRABHA.NS       | Price:  154.61 | Entry:  151.52 | Target:  184.05 | Risk: LOW       
  IMAGICAA.NS     | Price:   52.14 | Entry:    51.1 | Target:   63.14 | Risk: LOW       
  GLOBUSSPR.NS    | Price:  906.30 | Entry:  888.17 | Target: 1038.01 | Risk: LOW       
  DDEVPLSTIK.NS   | Price:  288.20 | Entry:  282.44 | Target:  347.77 | Risk: LOW       
  WSTCSTPAPR.NS   | Price:  596.10 | Entry:  584.18 | Target:  703.86 | Risk: LOW       
  KDDL.NS         | Price: 3843.90 | Entry: 3767.02 | Target: 4651.97 | Risk: LOW       
  DEEPINDS.NS     | Price:  638.90 | Entry:  626.12 | Target:  813.03 | Risk: LOW       
  SIYSIL.NS       | Price:  625.35 | Entry:  612.84 | Target:  726.84 | Risk: LOW       
  EUROPRATIK.NS   | Price:  314.10 | Entry:  307.82 | Target:  374.39 | Risk: LOW       
  SHK.NS          | Price:  168.54 | Entry:  165.17 | Target:  212.10 | Risk: LOW       
  TFCILTD.NS      | Price:  117.48 | Entry:  115.13 | Target:  141.20 | Risk: LOW       
  RAMRAT.NS       | Price:  461.60 | Entry:  452.37 | Target:  565.62 | Risk: LOW       
  ORISSAMINE.NS   | Price: 4405.20 | Entry:  4317.1 | Target: 5388.81 | Risk: LOW       
  VEEDOL.NS       | Price: 1497.30 | Entry: 1467.35 | Target: 1646.55 | Risk: LOW       
  MANINDS.NS      | Price:  555.05 | Entry:  543.95 | Target:  646.87 | Risk: LOW       
  SANGHVIMOV.NS   | Price:  488.40 | Entry:  478.63 | Target:  594.24 | Risk: LOW       
  FMGOETZE.NS     | Price:  492.25 | Entry:   482.4 | Target:  562.29 | Risk: LOW       
  SBCL.NS         | Price:  920.90 | Entry:  902.48 | Target: 1100.01 | Risk: LOW       
  VIMTALABS.NS    | Price:  651.25 | Entry:  638.23 | Target:  826.32 | Risk: LOW       
  MARINE.NS       | Price:  336.90 | Entry:  330.16 | Target:  417.13 | Risk: LOW       
  ARVSMART.NS     | Price:  650.75 | Entry:  637.74 | Target:  765.63 | Risk: LOW       
  DALMIASUG.NS    | Price:  404.40 | Entry:  396.31 | Target:  496.74 | Risk: LOW       
  RPSGVENT.NS     | Price:  920.10 | Entry:   901.7 | Target: 1068.08 | Risk: LOW       
  IOLCP.NS        | Price:  167.85 | Entry:  164.49 | Target:  203.83 | Risk: LOW       
  RAMCOIND.NS     | Price:  339.65 | Entry:  332.86 | Target:  393.01 | Risk: LOW       
  EPACKPEB.NS     | Price:  246.30 | Entry:  241.37 | Target:  319.09 | Risk: LOW       
  POKARNA.NS      | Price:  986.60 | Entry:  966.87 | Target: 1167.51 | Risk: LOW       
  JTLIND.NS       | Price:   77.31 | Entry:   75.76 | Target:   92.39 | Risk: LOW       
  EVEREADY.NS     | Price:  356.80 | Entry:  349.66 | Target:  412.94 | Risk: LOW       
  NRBBEARING.NS   | Price:  461.50 | Entry:  452.27 | Target:  554.05 | Risk: LOW       
  MOREPENLAB.NS   | Price:   80.25 | Entry:   78.64 | Target:  101.22 | Risk: LOW       
  HIRECT.NS       | Price: 1310.20 | Entry:  1284.0 | Target: 1615.03 | Risk: LOW       
  SOTL.NS         | Price:  756.45 | Entry:  741.32 | Target:  991.15 | Risk: LOW       
  ALLCARGO.NS     | Price:    9.26 | Entry:    9.07 | Target:   11.29 | Risk: LOW       
  DIGITIDE.NS     | Price:  103.64 | Entry:  101.57 | Target:  129.60 | Risk: LOW       
  AUTOAXLES.NS    | Price: 1827.80 | Entry: 1791.24 | Target: 2112.93 | Risk: LOW       
  LAOPALA.NS      | Price:  189.96 | Entry:  186.16 | Target:  222.86 | Risk: LOW       
  SIRCA.NS        | Price:  449.90 | Entry:   440.9 | Target:  507.87 | Risk: LOW       
  VSSL.NS         | Price:  341.85 | Entry:  335.01 | Target:  420.21 | Risk: LOW       
  KRSNAA.NS       | Price:  560.85 | Entry:  549.63 | Target:  644.74 | Risk: LOW       
  CARYSIL.NS      | Price: 1183.90 | Entry: 1160.22 | Target: 1369.79 | Risk: LOW       
  BEPL.NS         | Price:  123.57 | Entry:   121.1 | Target:  161.36 | Risk: LOW       
  KMEW.NS         | Price: 2528.40 | Entry: 2477.83 | Target: 3087.08 | Risk: LOW       
  UNIVCABLES.NS   | Price: 1411.20 | Entry: 1382.98 | Target: 1768.98 | Risk: LOW       
  DIAMONDYD.NS    | Price: 1227.40 | Entry: 1202.85 | Target: 1448.72 | Risk: LOW       
  ROSSTECH.NS     | Price: 1092.65 | Entry:  1070.8 | Target: 1376.10 | Risk: LOW       
  FILATEX.NS      | Price:   83.33 | Entry:   81.66 | Target:  103.27 | Risk: LOW       
  MONARCH.NS      | Price:  390.65 | Entry:  382.84 | Target:  465.17 | Risk: LOW       
  TASTYBITE.NS    | Price: 9394.00 | Entry: 9206.12 | Target: 11093.85 | Risk: LOW       
  HGS.NS          | Price:  428.40 | Entry:  419.83 | Target:  481.74 | Risk: LOW       
  COSMOFIRST.NS   | Price:  892.50 | Entry:  874.65 | Target: 1084.81 | Risk: LOW       
  BAJEL.NS        | Price:  191.78 | Entry:  187.94 | Target:  225.02 | Risk: LOW       
  KSHINTL.NS      | Price:  899.90 | Entry:   881.9 | Target: 1080.78 | Risk: LOW       
  NDRAUTO.NS      | Price:  828.90 | Entry:  812.32 | Target:  973.94 | Risk: LOW       
  STYLEBAAZA.NS   | Price:  320.65 | Entry:  314.24 | Target:  393.69 | Risk: LOW       
  NILKAMAL.NS     | Price: 1746.30 | Entry: 1711.37 | Target: 2339.84 | Risk: LOW       
