NIFTY50 WEEKLY TRADING ANALYSIS
Generated: 2026-09-24 23:09:38

BUY SIGNALS (653):
  HDFCBANK.NS     | Price:  737.25 | Entry:   722.5 | Target:  799.41 | Risk: LOW       
  YASHO.NS        | Price: 4144.70 | Entry: 4061.81 | Target: 5162.13 | Risk: LOW       
  DOLLAR.NS       | Price:  274.45 | Entry:  268.96 | Target:  318.16 | Risk: LOW       
  DCW.NS          | Price:   50.02 | Entry:   49.02 | Target:   59.15 | Risk: LOW       
  THEJO.NS        | Price: 2173.50 | Entry: 2130.03 | Target: 2519.00 | Risk: LOW       
  GMBREW.NS       | Price:  968.30 | Entry:  948.93 | Target: 1078.85 | Risk: LOW       
  MOBIKWIK.NS     | Price:  202.93 | Entry:  198.87 | Target:  255.24 | Risk: LOW       
  VINCOFE.NS      | Price:  183.79 | Entry:  180.11 | Target:  223.79 | Risk: LOW       
  MUKANDLTD.NS    | Price:  157.11 | Entry:  153.97 | Target:  184.51 | Risk: LOW       
  SOMANYCERA.NS   | Price:  596.30 | Entry:  584.37 | Target:  687.69 | Risk: LOW       
  DYCL.NS         | Price:  476.90 | Entry:  467.36 | Target:  599.52 | Risk: LOW       
  NELCO.NS        | Price: 1020.75 | Entry: 1000.34 | Target: 1236.41 | Risk: LOW       
  DIVGIITTS.NS    | Price: 1177.10 | Entry: 1153.56 | Target: 1493.07 | Risk: LOW       
  MSPL.NS         | Price:   35.57 | Entry:   34.86 | Target:   41.75 | Risk: LOW       
  WENDT.NS        | Price: 8678.50 | Entry: 8504.93 | Target: 10396.54 | Risk: LOW       
  UNITECH.NS      | Price:    4.17 | Entry:    4.09 | Target:    5.39 | Risk: LOW       
  RMDRIP.NS       | Price:   23.61 | Entry:   23.14 | Target:   28.66 | Risk: LOW       
  MOTISONS.NS     | Price:   18.89 | Entry:   18.51 | Target:   24.52 | Risk: LOW       
  DEEDEV.NS       | Price:  711.15 | Entry:  696.93 | Target:  871.74 | Risk: LOW       
  TALBROAUTO.NS   | Price:  466.90 | Entry:  457.56 | Target:  561.24 | Risk: LOW       
  SANSTAR.NS      | Price:  111.15 | Entry:  108.93 | Target:  129.26 | Risk: LOW       
  SESHAPAPER.NS   | Price:  247.95 | Entry:  242.99 | Target:  289.02 | Risk: LOW       
  RAMASTEEL.NS    | Price:    4.66 | Entry:    4.57 | Target:    5.50 | Risk: LOW       
  DOLPHIN.NS      | Price:  723.55 | Entry:  709.08 | Target:  960.35 | Risk: LOW       
  TARSONS.NS      | Price:  335.45 | Entry:  328.74 | Target:  410.18 | Risk: LOW       
  SURAKSHA.NS     | Price:  355.35 | Entry:  348.24 | Target:  426.92 | Risk: LOW       
  AIMTRON.NS      | Price: 1813.60 | Entry: 1777.33 | Target: 2266.03 | Risk: LOW       
  SHANTIGOLD.NS   | Price:  288.07 | Entry:  282.31 | Target:  360.52 | Risk: LOW       
  JAGRAN.NS       | Price:   63.41 | Entry:   62.14 | Target:   68.87 | Risk: LOW       
  OMAXE.NS        | Price:  123.13 | Entry:  120.67 | Target:  156.83 | Risk: LOW       
  FINKURVE.NS     | Price:   70.12 | Entry:   68.72 | Target:   94.29 | Risk: LOW       
  QUADFUTURE.NS   | Price:  526.55 | Entry:  516.02 | Target:  676.23 | Risk: LOW       
  HMAAGRO.NS      | Price:   23.61 | Entry:   23.14 | Target:   29.65 | Risk: LOW       
  EKC.NS          | Price:  113.66 | Entry:  111.39 | Target:  131.86 | Risk: LOW       
  ANDHRAPAP.NS    | Price:   71.19 | Entry:   69.77 | Target:   96.12 | Risk: LOW       
  SMCGLOBAL.NS    | Price:   87.14 | Entry:    85.4 | Target:  107.86 | Risk: LOW       
  GPTINFRA.NS     | Price:  116.29 | Entry:  113.96 | Target:  133.45 | Risk: LOW       
  BAJAJHCARE.NS   | Price:  352.70 | Entry:  345.65 | Target:  406.53 | Risk: LOW       
  INDORAMA.NS     | Price:  100.00 | Entry:    98.0 | Target:  143.24 | Risk: LOW       
  MANAKCOAT.NS    | Price:  131.99 | Entry:  129.35 | Target:  159.94 | Risk: LOW       
  SURAJEST.NS     | Price:  220.41 | Entry:   216.0 | Target:  277.64 | Risk: LOW       
  CIFL.NS         | Price:   21.34 | Entry:   20.91 | Target:   27.36 | Risk: LOW       
  GNA.NS          | Price:  596.65 | Entry:  584.72 | Target:  720.31 | Risk: LOW       
  VMARCIND.NS     | Price:  338.40 | Entry:  331.63 | Target:  458.45 | Risk: LOW       
  IGPL.NS         | Price:  588.95 | Entry:  577.17 | Target:  715.61 | Risk: LOW       
  TAC.NS          | Price:  494.20 | Entry:  484.32 | Target:  607.61 | Risk: LOW       
  RGL.NS          | Price:  170.48 | Entry:  167.07 | Target:  216.06 | Risk: LOW       
  BALAJITELE.NS   | Price:   94.18 | Entry:    92.3 | Target:  114.35 | Risk: LOW       
  YUKEN.NS        | Price: 1138.90 | Entry: 1116.12 | Target: 1454.06 | Risk: LOW       
  ONEPOINT.NS     | Price:   68.41 | Entry:   67.04 | Target:   84.64 | Risk: LOW       
  ASIANTILES.NS   | Price:   51.16 | Entry:   50.14 | Target:   59.71 | Risk: LOW       
  VASCONEQ.NS     | Price:   32.99 | Entry:   32.33 | Target:   39.43 | Risk: LOW       
  TEXINFRA.NS     | Price:  123.47 | Entry:   121.0 | Target:  148.25 | Risk: LOW       
  WCIL.NS         | Price:   97.33 | Entry:   95.38 | Target:  114.84 | Risk: LOW       
  TBZ.NS          | Price:  692.45 | Entry:   678.6 | Target:  887.11 | Risk: LOW       
  STLNETWORK.NS   | Price:   49.70 | Entry:   48.71 | Target:   59.99 | Risk: LOW       
  JINDALPHOT.NS   | Price: 1084.80 | Entry:  1063.1 | Target: 1289.19 | Risk: LOW       
  ABINFRA.NS      | Price:   12.57 | Entry:   12.32 | Target:   15.57 | Risk: LOW       
  VILAS.NS        | Price:  403.85 | Entry:  395.77 | Target:  497.12 | Risk: LOW       
  KROSS.NS        | Price:  278.56 | Entry:  272.99 | Target:  344.66 | Risk: LOW       
  RACLGEAR.NS     | Price: 1689.60 | Entry: 1655.81 | Target: 2264.14 | Risk: LOW       
  BLUSPRING.NS    | Price:  132.59 | Entry:  129.94 | Target:  174.11 | Risk: LOW       
  MANALIPETC.NS   | Price:   87.69 | Entry:   85.94 | Target:  110.19 | Risk: LOW       
  DVL.NS          | Price:  292.20 | Entry:  286.36 | Target:  336.86 | Risk: LOW       
  EIMCOELECO.NS   | Price: 2297.80 | Entry: 2251.84 | Target: 2719.59 | Risk: LOW       
  OAL.NS          | Price:  558.35 | Entry:  547.18 | Target:  721.60 | Risk: LOW       
  EXCELSOFT.NS    | Price:   80.94 | Entry:   79.32 | Target:  103.36 | Risk: LOW       
  PROSTARM.NS     | Price:  138.08 | Entry:  135.32 | Target:  165.78 | Risk: LOW       
  MATRIMONY.NS    | Price:  544.95 | Entry:  534.05 | Target:  635.84 | Risk: LOW       
  PDMJEPAPER.NS   | Price:   98.27 | Entry:    96.3 | Target:  128.27 | Risk: LOW       
  PENINLAND.NS    | Price:   17.38 | Entry:   17.03 | Target:   22.97 | Risk: LOW       
  BIL.NS          | Price: 1034.95 | Entry: 1014.25 | Target: 1369.63 | Risk: LOW       
  AFSL.NS         | Price:  204.56 | Entry:  200.47 | Target:  221.64 | Risk: LOW       
  AVTNPL.NS       | Price:   96.88 | Entry:   94.94 | Target:  116.59 | Risk: LOW       
  CENTENKA.NS     | Price:  580.55 | Entry:  568.94 | Target:  673.18 | Risk: LOW       
  ARIHANTCAP.NS   | Price:   94.06 | Entry:   92.18 | Target:  112.69 | Risk: LOW       
  SCODATUBES.NS   | Price:  137.74 | Entry:  134.99 | Target:  164.93 | Risk: LOW       
  INDOAMIN.NS     | Price:  137.07 | Entry:  134.33 | Target:  162.72 | Risk: LOW       
  DHARMAJ.NS      | Price:  299.10 | Entry:  293.12 | Target:  339.48 | Risk: LOW       
  GALAPREC.NS     | Price: 1164.20 | Entry: 1140.92 | Target: 1379.88 | Risk: LOW       
  DENTALKART.NS   | Price:  413.80 | Entry:  405.52 | Target:  499.44 | Risk: LOW       
  SRHHYPOLTD.NS   | Price:  587.50 | Entry:  575.75 | Target:  742.00 | Risk: LOW       
  GANDHITUBE.NS   | Price:  995.05 | Entry:  975.15 | Target: 1155.34 | Risk: LOW       
  MVGJL.NS        | Price:  221.29 | Entry:  216.86 | Target:  304.43 | Risk: LOW       
  KUANTUM.NS      | Price:   82.87 | Entry:   81.21 | Target:  102.53 | Risk: LOW       
  PRIMESECU.NS    | Price:  296.35 | Entry:  290.42 | Target:  349.69 | Risk: LOW       
  REMUS.NS        | Price:  977.25 | Entry:   957.7 | Target: 1197.96 | Risk: LOW       
  ZUARIIND.NS     | Price:  278.90 | Entry:  273.32 | Target:  327.33 | Risk: LOW       
  LIKHITHA.NS     | Price:  229.21 | Entry:  224.63 | Target:  300.55 | Risk: LOW       
  REGAAL.NS       | Price:   94.56 | Entry:   92.67 | Target:  117.66 | Risk: LOW       
  MACPOWER.NS     | Price: 2059.50 | Entry: 2018.31 | Target: 2754.20 | Risk: LOW       
  TEMBO.NS        | Price:   59.31 | Entry:   58.12 | Target:   69.96 | Risk: LOW       
  VALIANTORG.NS   | Price:  420.80 | Entry:  412.38 | Target:  540.30 | Risk: LOW       
  KABRAEXTRU.NS   | Price:  732.85 | Entry:  718.19 | Target:  961.14 | Risk: LOW       
  ARROWGREEN.NS   | Price:  900.00 | Entry:   882.0 | Target: 1136.90 | Risk: LOW       
  SVLL.NS         | Price:  861.30 | Entry:  844.07 | Target: 1009.57 | Risk: LOW       
  KRYSTAL.NS      | Price:  643.65 | Entry:  630.78 | Target:  781.53 | Risk: LOW       
  STEL.NS         | Price:  640.60 | Entry:  627.79 | Target:  763.19 | Risk: LOW       
  SGIL.NS         | Price:  668.50 | Entry:  655.13 | Target:  794.54 | Risk: LOW       
  CHEMCON.NS      | Price:  228.66 | Entry:  224.09 | Target:  278.14 | Risk: LOW       
  BHAGERIA.NS     | Price:  351.75 | Entry:  344.71 | Target:  451.89 | Risk: LOW       
  ARFIN.NS        | Price:   91.30 | Entry:   89.47 | Target:  114.21 | Risk: LOW       
  GKSL.NS         | Price:  177.71 | Entry:  174.16 | Target:  214.89 | Risk: LOW       
  UNITEDPOLY.NS   | Price:   45.94 | Entry:   45.02 | Target:   58.27 | Risk: LOW       
  VHLTD.NS        | Price:  126.49 | Entry:  123.96 | Target:  153.33 | Risk: LOW       
  ADVANCE.NS      | Price:  119.37 | Entry:  116.98 | Target:  142.70 | Risk: LOW       
  RATNAVEER.NS    | Price:  331.40 | Entry:  324.77 | Target:  434.35 | Risk: LOW       
  ELDEHSG.NS      | Price:  779.75 | Entry:  764.15 | Target:  883.29 | Risk: LOW       
  BODALCHEM.NS    | Price:  199.53 | Entry:  195.54 | Target:  256.43 | Risk: LOW       
  KAMATHOTEL.NS   | Price:  240.35 | Entry:  235.54 | Target:  291.63 | Risk: LOW       
  KAMDHENU.NS     | Price:   40.77 | Entry:   39.95 | Target:   51.14 | Risk: LOW       
  KOPRAN.NS       | Price:  279.42 | Entry:  273.83 | Target:  358.28 | Risk: LOW       
  ATL.NS          | Price:   25.93 | Entry:   25.41 | Target:   31.37 | Risk: LOW       
  RUBYMILLS.NS    | Price:  490.20 | Entry:   480.4 | Target:  689.16 | Risk: LOW       
  ESFL.NS         | Price:  123.20 | Entry:  120.74 | Target:  147.82 | Risk: LOW       
  PROZONER.NS     | Price:   52.19 | Entry:   51.15 | Target:   65.57 | Risk: LOW       
  TREL.NS         | Price:   27.78 | Entry:   27.22 | Target:   36.76 | Risk: LOW       
  GEECEE.NS       | Price:  377.95 | Entry:  370.39 | Target:  455.53 | Risk: LOW       
  PVP.NS          | Price:   68.61 | Entry:   67.24 | Target:   87.84 | Risk: LOW       
  RSWM.NS         | Price:  225.28 | Entry:  220.77 | Target:  280.23 | Risk: LOW       
  DMCC.NS         | Price:  296.30 | Entry:  290.37 | Target:  352.92 | Risk: LOW       
  SHIVALIK.NS     | Price:  431.65 | Entry:  423.02 | Target:  586.27 | Risk: LOW       
  SUBEXLTD.NS     | Price:   22.08 | Entry:   21.64 | Target:   29.50 | Risk: LOW       
  AHCL.NS         | Price:   29.68 | Entry:   29.09 | Target:   39.88 | Risk: LOW       
  NRAIL.NS        | Price:  657.90 | Entry:  644.74 | Target:  894.69 | Risk: LOW       
  ONWARDTEC.NS    | Price:  294.00 | Entry:  288.12 | Target:  350.86 | Risk: LOW       
  SHREERAMA.NS    | Price:   45.79 | Entry:   44.87 | Target:   58.41 | Risk: LOW       
  ACCENTMIC.NS    | Price:  670.35 | Entry:  656.94 | Target:  818.21 | Risk: LOW       
  MANBA.NS        | Price:  139.19 | Entry:  136.41 | Target:  166.53 | Risk: LOW       
  EMKAY.NS        | Price:  270.60 | Entry:  265.19 | Target:  333.40 | Risk: LOW       
  VISAKAIND.NS    | Price:   96.08 | Entry:   94.16 | Target:  113.53 | Risk: LOW       
  PARSVNATH.NS    | Price:    1.93 | Entry:    1.89 | Target:    2.09 | Risk: LOW       
  GCSL.NS         | Price:  642.70 | Entry:  629.85 | Target:  751.86 | Risk: LOW       
  KILITCH.NS      | Price:  221.62 | Entry:  217.19 | Target:  262.13 | Risk: LOW       
  INDSWFTLAB.NS   | Price:  405.05 | Entry:  396.95 | Target:  521.12 | Risk: LOW       
  MWL.NS          | Price:   44.63 | Entry:   43.74 | Target:   60.33 | Risk: LOW       
  GANESHBE.NS     | Price:  131.08 | Entry:  128.46 | Target:  164.21 | Risk: LOW       
  IRISDOREME.NS   | Price:   66.26 | Entry:   64.93 | Target:   83.82 | Risk: LOW       
  SPECIALITY.NS   | Price:  152.45 | Entry:   149.4 | Target:  183.23 | Risk: LOW       
  PRIMO.NS        | Price:   22.92 | Entry:   22.46 | Target:   30.38 | Risk: LOW       
  KRONOX.NS       | Price:  187.39 | Entry:  183.64 | Target:  235.13 | Risk: LOW       
  INTLCONV.NS     | Price:   80.99 | Entry:   79.37 | Target:   95.45 | Risk: LOW       
  RBZJEWEL.NS     | Price:  178.05 | Entry:  174.49 | Target:  232.50 | Risk: LOW       
  GVKPIL.NS       | Price:    2.53 | Entry:    2.48 | Target:    2.75 | Risk: LOW       
  KNAGRI.NS       | Price:  211.63 | Entry:   207.4 | Target:  266.69 | Risk: LOW       
  BELLACASA.NS    | Price:  284.12 | Entry:  278.44 | Target:  348.43 | Risk: LOW       
  KAPSTON.NS      | Price:  585.90 | Entry:  574.18 | Target:  694.90 | Risk: LOW       
  TRACXN.NS       | Price:   32.95 | Entry:   32.29 | Target:   39.74 | Risk: LOW       
  MUNJALSHOW.NS   | Price:  133.44 | Entry:  130.77 | Target:  152.40 | Risk: LOW       
  DPEL.NS         | Price:  640.15 | Entry:  627.35 | Target:  722.92 | Risk: LOW       
  EFFWA.NS        | Price:  365.70 | Entry:  358.39 | Target:  448.38 | Risk: LOW       
  MEGATHERM.NS    | Price:  263.05 | Entry:  257.79 | Target:  345.73 | Risk: LOW       
  SUKHJITS.NS     | Price:  162.58 | Entry:  159.33 | Target:  185.49 | Risk: LOW       
  DICIND.NS       | Price:  665.65 | Entry:  652.34 | Target:  803.63 | Risk: LOW       
  SOFTTECH.NS     | Price:  491.85 | Entry:  482.01 | Target:  616.81 | Risk: LOW       
  MEDICAMEQ.NS    | Price:  319.95 | Entry:  313.55 | Target:  441.38 | Risk: LOW       
  KOTHARIPRO.NS   | Price:   69.64 | Entry:   68.25 | Target:   85.08 | Risk: LOW       
  VRAJ.NS         | Price:  127.90 | Entry:  125.34 | Target:  148.53 | Risk: LOW       
  UGARSUGAR.NS    | Price:   57.22 | Entry:   56.08 | Target:   74.95 | Risk: LOW       
  PREMIERPOL.NS   | Price:   96.72 | Entry:   94.79 | Target:  123.62 | Risk: LOW       
  SIGMA.NS        | Price:   46.04 | Entry:   45.12 | Target:   55.35 | Risk: LOW       
  ORIENTCER.NS    | Price:   47.70 | Entry:   46.75 | Target:   58.74 | Risk: LOW       
  BIRLACABLE.NS   | Price:  361.90 | Entry:  354.66 | Target:  489.88 | Risk: LOW       
  GSLSU.NS        | Price:   32.43 | Entry:   31.78 | Target:   40.79 | Risk: LOW       
  KANPRPLA.NS     | Price:  257.05 | Entry:  251.91 | Target:  341.67 | Risk: LOW       
  NRL.NS          | Price:  166.26 | Entry:  162.93 | Target:  203.70 | Risk: LOW       
  ALBERTDAVD.NS   | Price:  878.55 | Entry:  860.98 | Target:  992.50 | Risk: LOW       
  SRD.NS          | Price:   40.88 | Entry:   40.06 | Target:   47.93 | Risk: LOW       
  TIRUPATIFL.NS   | Price:   78.34 | Entry:   76.77 | Target:   94.80 | Risk: LOW       
  PCCL.NS         | Price:  453.05 | Entry:  443.99 | Target:  555.98 | Risk: LOW       
  VALIANTLAB.NS   | Price:  121.24 | Entry:  118.82 | Target:  157.98 | Risk: LOW       
  REMSONSIND.NS   | Price:   99.87 | Entry:   97.87 | Target:  126.31 | Risk: LOW       
  KHADIM.NS       | Price:  122.94 | Entry:  120.48 | Target:  137.67 | Risk: LOW       
  PASUPTAC.NS     | Price:   79.82 | Entry:   78.22 | Target:   97.04 | Risk: LOW       
  HPAL.NS         | Price:   35.65 | Entry:   34.94 | Target:   44.49 | Risk: LOW       
  RHL.NS          | Price:  173.10 | Entry:  169.64 | Target:  208.55 | Risk: LOW       
  JKIPL.NS        | Price:  100.25 | Entry:   98.25 | Target:  122.52 | Risk: LOW       
  WELINV.NS       | Price: 2457.00 | Entry: 2407.86 | Target: 2736.86 | Risk: LOW       
  UNIDT.NS        | Price:  235.24 | Entry:  230.54 | Target:  305.73 | Risk: LOW       
  DEVX.NS         | Price:   35.00 | Entry:    34.3 | Target:   43.09 | Risk: LOW       
  SHIVAUM.NS      | Price:  513.20 | Entry:  502.94 | Target:  604.83 | Risk: LOW       
  MANAKSTEEL.NS   | Price:  106.62 | Entry:  104.49 | Target:  136.00 | Risk: LOW       
  SAKUMA.NS       | Price:    1.67 | Entry:    1.64 | Target:    2.01 | Risk: LOW       
  VIKASLIFE.NS    | Price:    1.28 | Entry:    1.25 | Target:    1.45 | Risk: LOW       
  BBTCL.NS        | Price:  231.30 | Entry:  226.67 | Target:  277.79 | Risk: LOW       
  GOLDKART.NS     | Price:  107.10 | Entry:  104.96 | Target:  109.64 | Risk: LOW       
  IL&FSENGG.NS    | Price:   42.00 | Entry:   41.16 | Target:   51.62 | Risk: LOW       
  ZIMLAB.NS       | Price:  133.56 | Entry:  130.89 | Target:  173.39 | Risk: LOW       
  OILCOUNTUB.NS   | Price:   69.50 | Entry:   68.11 | Target:   76.03 | Risk: LOW       
  VGL.NS          | Price:   70.63 | Entry:   69.22 | Target:   94.34 | Risk: LOW       
  3IINFOLTD.NS    | Price:   25.74 | Entry:   25.23 | Target:   30.31 | Risk: LOW       
  SHIVAMAUTO.NS   | Price:   18.21 | Entry:   17.85 | Target:   24.19 | Risk: LOW       
  PROV.NS         | Price: 1940.00 | Entry:  1901.2 | Target: 2352.02 | Risk: LOW       
  RCOM.NS         | Price:    0.93 | Entry:    0.91 | Target:    1.14 | Risk: LOW       
  HALEOSLABS.NS   | Price: 1510.70 | Entry: 1480.49 | Target: 1785.34 | Risk: LOW       
  GLOBAL.NS       | Price:  134.45 | Entry:  131.76 | Target:  165.37 | Risk: LOW       
  RACE.NS         | Price:  122.91 | Entry:  120.45 | Target:  159.61 | Risk: LOW       
  KANORICHEM.NS   | Price:  182.24 | Entry:   178.6 | Target:  231.40 | Risk: LOW       
  GEEKAYWIRE.NS   | Price:   33.25 | Entry:   32.59 | Target:   45.14 | Risk: LOW       
  DPWIRES.NS      | Price:  161.94 | Entry:   158.7 | Target:  187.27 | Risk: LOW       
  BHAGYANGR.NS    | Price:  444.65 | Entry:  435.76 | Target:  554.78 | Risk: LOW       
  SSDL.NS         | Price:   65.62 | Entry:   64.31 | Target:   87.32 | Risk: LOW       
  LYKALABS.NS     | Price:   87.10 | Entry:   85.36 | Target:   95.42 | Risk: LOW       
  NIPPOBATRY.NS   | Price:  329.60 | Entry:  323.01 | Target:  377.83 | Risk: LOW       
  FROG.NS         | Price:  267.10 | Entry:  261.76 | Target:  377.74 | Risk: LOW       
  ALMONDZ.NS      | Price:   19.55 | Entry:   19.16 | Target:   25.96 | Risk: LOW       
  VIPCLOTHNG.NS   | Price:   21.72 | Entry:   21.29 | Target:   27.01 | Risk: LOW       
  SAAKSHI.NS      | Price:  380.75 | Entry:  373.13 | Target:  468.80 | Risk: LOW       
  OMFREIGHT.NS    | Price:   92.26 | Entry:   90.41 | Target:  112.64 | Risk: LOW       
  BAFNAPH.NS      | Price:  336.50 | Entry:  329.77 | Target:  367.82 | Risk: LOW       
  KRISHCA.NS      | Price:  192.35 | Entry:   188.5 | Target:  222.21 | Risk: LOW       
  DCMNVL.NS       | Price:  179.43 | Entry:  175.84 | Target:  218.29 | Risk: LOW       
  YASHOPTICS.NS   | Price:  134.65 | Entry:  131.96 | Target:  162.85 | Risk: LOW       
  UNIVPHOTO.NS    | Price:  577.05 | Entry:  565.51 | Target:  735.75 | Risk: LOW       
  CCHHL.NS        | Price:   13.42 | Entry:   13.15 | Target:   16.28 | Risk: LOW       
  TTL.NS          | Price:    7.26 | Entry:    7.11 | Target:    9.60 | Risk: LOW       
  PRATHAM.NS      | Price:  125.10 | Entry:   122.6 | Target:  139.65 | Risk: LOW       
  TCL.NS          | Price:  130.10 | Entry:   127.5 | Target:  180.90 | Risk: LOW       
  NURECA.NS       | Price:  335.60 | Entry:  328.89 | Target:  422.10 | Risk: LOW       
  ANLON.NS        | Price:  769.95 | Entry:  754.55 | Target:  949.63 | Risk: LOW       
  DUCOL.NS        | Price:  124.00 | Entry:  121.52 | Target:  155.98 | Risk: LOW       
  GILLANDERS.NS   | Price:  104.91 | Entry:  102.81 | Target:  130.57 | Risk: LOW       
  OMAXAUTO.NS     | Price:  209.94 | Entry:  205.74 | Target:  259.36 | Risk: LOW       
  INTENTECH.NS    | Price:   83.69 | Entry:   82.02 | Target:  103.31 | Risk: LOW       
  KALYANIFRG.NS   | Price:  957.60 | Entry:  938.45 | Target: 1237.03 | Risk: LOW       
  CPCAP.NS        | Price:  152.95 | Entry:  149.89 | Target:  194.01 | Risk: LOW       
  SALSTEEL.NS     | Price:   85.02 | Entry:   83.32 | Target:  108.28 | Risk: LOW       
  SPCL.NS         | Price:   67.60 | Entry:   66.25 | Target:   78.92 | Risk: LOW       
  CORDSCABLE.NS   | Price:  369.65 | Entry:  362.26 | Target:  544.62 | Risk: LOW       
  FIDEL.NS        | Price:  175.25 | Entry:  171.75 | Target:  214.89 | Risk: LOW       
  NEPHROCARE.NS   | Price:   98.45 | Entry:   96.48 | Target:  130.43 | Risk: LOW       
  TEAMGTY.NS      | Price:  239.95 | Entry:  235.15 | Target:  282.71 | Risk: LOW       
  VETO.NS         | Price:  145.57 | Entry:  142.66 | Target:  173.43 | Risk: LOW       
